node_count,tx_power,duty_cycle,_seed,_rep,energy,pdr,latency
100,16.89795918367347,0.2,43,1,3.3795918367346944,0.9393759400819895,51.2211475333588
100,16.89795918367347,0.2,42,0,3.3795918367346944,0.9390179822431427,51.52358539877215
100,8.36734693877551,0.03,46,4,0.2510204081632653,0.8864982767591972,316.569470002133
100,16.89795918367347,0.2,44,2,3.3795918367346944,0.932264234212404,57.2298136644714
100,16.89795918367347,0.2,45,3,3.3795918367346944,0.9435308481618516,47.71067396834219
100,16.89795918367347,0.2,46,4,3.3795918367346944,0.9437974524922842,47.48542050031995
100,20.0,0.16,43,1,3.2,0.9487788550276984,64.0264344166985
100,20.0,0.16,44,2,3.2,0.9427701891970192,71.53726708058925
100,20.0,0.16,42,0,3.2,0.9484764171774069,64.40448174846519
100,20.0,0.16,45,3,3.2,0.9522893284171914,59.63834246042774
100,20.0,0.16,46,4,3.2,0.952514581873951,59.35677562539993
100,1.7755102040816326,0.09,44,2,0.15979591836734694,0.35534269191984036,127.17736369882535
100,1.7755102040816326,0.09,42,0,0.15979591836734694,0.41961970974525875,114.4968564417159
100,1.7755102040816326,0.09,45,3,0.15979591836734694,0.4625697223575661,106.02371992964932
100,1.7755102040816326,0.09,43,1,0.15979591836734694,0.42302647918403313,113.8247722963529
100,18.448979591836736,0.49,42,0,9.040000000000001,0.9441447887678193,21.030034856641695
100,1.7755102040816326,0.09,46,4,0.15979591836734694,0.4651070588441444,105.52315666737768
100,18.448979591836736,0.49,44,2,9.040000000000001,0.9379588336823398,23.359107618151594
100,18.448979591836736,0.49,43,1,9.040000000000001,0.9444726528076862,20.90659082994237
100,18.448979591836736,0.49,45,3,9.040000000000001,0.9482782544749891,19.473744476874366
100,18.448979591836736,0.49,46,4,9.040000000000001,0.9485224451682375,19.38180428584488
100,7.204081632653061,0.15000000000000002,42,0,1.0806122448979594,0.8569600377285027,68.69811386502953
100,7.204081632653061,0.15000000000000002,44,2,1.0806122448979594,0.8411183863853176,76.3064182192952
100,7.204081632653061,0.15000000000000002,43,1,1.0806122448979594,0.8577996668133844,68.29486337781174
100,7.204081632653061,0.15000000000000002,45,3,1.0806122448979594,0.8675454560943267,63.61423195778958
100,18.06122448979592,0.33,43,1,5.960204081632654,0.9432805403350982,31.043119717187153
100,7.204081632653061,0.15000000000000002,46,4,1.0806122448979594,0.8681708055788017,63.31389400042659
100,18.06122448979592,0.33,42,0,5.960204081632654,0.9429456374066294,31.226415393195243
100,18.06122448979592,0.33,44,2,5.960204081632654,0.9366268765131086,34.68473555422509
100,18.06122448979592,0.33,46,4,5.960204081632654,0.9474172773855818,28.779042727466635
100,18.06122448979592,0.33,45,3,5.960204081632654,0.9471678441805653,28.91555998081345
100,14.183673469387754,0.19,42,0,2.6948979591836735,0.9273480429771931,54.23535305133911
100,14.183673469387754,0.19,43,1,2.6948979591836735,0.9277745020954787,53.91699740353558
100,14.183673469387754,0.19,44,2,2.6948979591836735,0.9193018511698234,60.24190912049621
100,14.183673469387754,0.19,45,3,2.6948979591836735,0.932724522025213,50.221762071939146
100,14.183673469387754,0.19,46,4,2.6948979591836735,0.9330421455980162,49.984653158231524
100,7.979591836734693,0.03,42,0,0.2393877551020408,0.8708616179974016,343.4905693251477
100,7.979591836734693,0.03,44,2,0.2393877551020408,0.8565595642900239,381.532091096476
100,7.979591836734693,0.03,43,1,0.2393877551020408,0.8716196463118816,341.47431688905874
100,7.979591836734693,0.03,46,4,0.2393877551020408,0.8809828484438027,316.569470002133
100,7.979591836734693,0.03,45,3,0.2393877551020408,0.880418274604934,318.07115978894797
100,14.959183673469386,0.4,42,0,5.983673469387755,0.9311144470458327,25.761792699386074
100,14.959183673469386,0.4,43,1,5.983673469387755,0.9315187977802009,25.6105737666794
100,14.959183673469386,0.4,44,2,5.983673469387755,0.9234853838445214,28.6149068322357
100,19.612244897959183,0.14,42,0,2.745714285714286,0.9474577407739584,73.60512199824592
100,14.959183673469386,0.4,46,4,5.983673469387755,0.9365133574632086,23.742710250159973
100,14.959183673469386,0.4,45,3,5.983673469387755,0.9362122000499684,23.855336984171096
100,19.612244897959183,0.14,43,1,2.745714285714286,0.9477661581443981,73.17306790479829
100,19.612244897959183,0.14,44,2,2.745714285714286,0.9416386945562143,81.75687666353056
100,19.612244897959183,0.14,45,3,2.745714285714286,0.9513460373517886,68.15810566906026
100,19.612244897959183,0.14,46,4,2.745714285714286,0.9515757443105879,67.83631500045706
100,9.53061224489796,0.4,42,0,3.812244897959184,0.8918777122209751,25.761792699386074
100,9.53061224489796,0.4,43,1,3.812244897959184,0.892512378338762,25.6105737666794
100,9.53061224489796,0.4,44,2,3.812244897959184,0.8799031873523808,28.6149068322357
100,9.53061224489796,0.4,45,3,3.812244897959184,0.8998791101005316,23.855336984171096
